Posicion_X_nm,Posicion_Y_nm,Fuerza_X_N,Fuerza_Y_N
-137.755102040816,219.387755102041,1.28158154787918E-16,-2.04103727995574E-16
-137.755102040816,229.591836734694,5.12635618356871E-17,-8.54392697261452E-17
-137.755102040816,239.795918367347,1.966904362285E-17,-3.42387055657019E-17
-137.755102040816,250,7.23885108033742E-18,-1.31371741828346E-17
-127.551020408163,-250,1.15183628140073E-17,2.25759911154543E-17
-127.551020408163,-239.795918367347,3.12971185811446E-17,5.88385829325518E-17
-127.551020408163,-229.591836734694,8.15698924883031E-17,1.46825806478945E-16
-127.551020408163,-219.387755102041,2.03923538147012E-16,3.5074848561286E-16
-127.551020408163,-209.183673469388,4.89008894803215E-16,8.01974587477272E-16
-127.551020408163,-198.979591836735,1.12480721422066E-15,1.75469925418423E-15
-127.551020408163,-188.775510204082,2.48171188628663E-15,3.67293359170421E-15
-127.551020408163,-178.571428571429,5.2521432370535E-15,7.35300053187491E-15
-127.551020408163,-168.367346938775,1.06618776851057E-14,1.40736785443395E-14
-127.551020408163,-158.163265306122,2.07607368389879E-14,2.5743313680345E-14
-127.551020408163,-147.959183673469,3.87760676303251E-14,4.49802384511772E-14
-127.551020408163,-137.755102040816,6.94699039212265E-14,7.50274962349246E-14
-127.551020408163,-127.551020408163,1.19382746387604E-13,1.19382746387604E-13
-127.551020408163,-117.34693877551,1.96787888654859E-13,1.8104485756247E-13
-127.551020408163,-107.142857142857,3.11148061843617E-13,2.61364371948638E-13
-127.551020408163,-96.9387755102041,4.71897598562232E-13,3.58642174907296E-13
-127.551020408163,-86.734693877551,6.8649972520667E-13,4.66819813140536E-13
-127.551020408163,-76.530612244898,9.57954543256271E-13,5.74772725953763E-13
-127.551020408163,-66.3265306122449,1.28221652146905E-12,6.66752591163905E-13
-127.551020408163,-56.1224489795918,1.64622718376168E-12,7.24339960855141E-13
-127.551020408163,-45.9183673469388,2.02735640006137E-12,7.29848304022094E-13
-127.551020408163,-35.7142857142857,2.39487234671986E-12,6.7056425708156E-13
-127.551020408163,-25.5102040816326,2.71360461659122E-12,5.42720923318243E-13
-127.551020408163,-15.3061224489796,2.94932548031317E-12,3.5391905763758E-13
-127.551020408163,-5.10204081632653,3.07475679247406E-12,1.22990271698962E-13
-127.551020408163,5.10204081632653,3.07475679247406E-12,-1.22990271698962E-13
-127.551020408163,15.3061224489796,2.94932548031317E-12,-3.5391905763758E-13
-127.551020408163,25.5102040816326,2.71360461659122E-12,-5.42720923318243E-13
-127.551020408163,35.7142857142857,2.39487234671986E-12,-6.7056425708156E-13
-127.551020408163,45.9183673469388,2.02735640006137E-12,-7.29848304022094E-13
-127.551020408163,56.1224489795918,1.64622718376168E-12,-7.24339960855141E-13
-127.551020408163,66.3265306122449,1.28221652146905E-12,-6.66752591163905E-13
-127.551020408163,76.530612244898,9.57954543256271E-13,-5.74772725953763E-13
-127.551020408163,86.734693877551,6.8649972520667E-13,-4.66819813140536E-13
-127.551020408163,96.9387755102041,4.71897598562232E-13,-3.58642174907296E-13
-127.551020408163,107.142857142857,3.11148061843617E-13,-2.61364371948638E-13
-127.551020408163,117.34693877551,1.96787888654859E-13,-1.8104485756247E-13
-127.551020408163,127.551020408163,1.19382746387604E-13,-1.19382746387604E-13
-127.551020408163,137.755102040816,6.94699039212265E-14,-7.50274962349246E-14
-127.551020408163,147.959183673469,3.87760676303251E-14,-4.49802384511772E-14
-127.551020408163,158.163265306122,2.07607368389879E-14,-2.5743313680345E-14
-127.551020408163,168.367346938775,1.06618776851057E-14,-1.40736785443395E-14
-127.551020408163,178.571428571429,5.2521432370535E-15,-7.35300053187491E-15
-127.551020408163,188.775510204082,2.48171188628663E-15,-3.67293359170421E-15
-127.551020408163,198.979591836735,1.12480721422066E-15,-1.75469925418423E-15
-127.551020408163,209.183673469388,4.89008894803215E-16,-8.01974587477272E-16
-127.551020408163,219.387755102041,2.03923538147012E-16,-3.5074848561286E-16
-127.551020408163,229.591836734694,8.15698924883031E-17,-1.46825806478945E-16
-127.551020408163,239.795918367347,3.12971185811446E-17,-5.88385829325518E-17
-127.551020408163,250,1.15183628140073E-17,-2.25759911154543E-17
-117.34693877551,-250,1.74676862286436E-17,3.72137663131972E-17
-117.34693877551,-239.795918367347,4.74623222122646E-17,9.69882236511494E-17
-117.34693877551,-229.591836734694,1.23701372382334E-16,2.42024424226306E-16
-117.34693877551,-219.387755102041,3.09251621650322E-16,5.78166075259298E-16
-117.34693877551,-209.183673469388,7.4158576833991E-16,1.32195723921462E-15
-117.34693877551,-198.979591836735,1.70577883358923E-15,2.89240758739044E-15
-117.34693877551,-188.775510204082,3.76353525579762E-15,6.05438280280487E-15
-117.34693877551,-178.571428571429,7.9649158108874E-15,1.2120524060046E-14
-117.34693877551,-168.367346938775,1.61688199112204E-14,2.31987416117509E-14
-117.34693877551,-158.163265306122,3.14838178684776E-14,4.24347110401219E-14
-117.34693877551,-147.959183673469,5.88042062474555E-14,7.41444339641831E-14
-117.34693877551,-137.755102040816,1.05351646204065E-13,1.23673671630859E-13
-117.34693877551,-127.551020408163,1.8104485756247E-13,1.96787888654859E-13
-117.34693877551,-117.34693877551,2.98430354046862E-13,2.98430354046862E-13
-117.34693877551,-107.142857142857,4.71858440535665E-13,4.30827271793433E-13
-117.34693877551,-96.9387755102041,7.15636355343966E-13,5.91177858762407E-13
-117.34693877551,-86.734693877551,1.0410821389818E-12,7.6949549403003E-13
-117.34693877551,-76.530612244898,1.45274546852929E-12,9.47442696866926E-13
-117.34693877551,-66.3265306122449,1.9444912645915E-12,1.0990602799865E-12
-117.34693877551,-56.1224489795918,2.49651624726392E-12,1.19398603130014E-12
-117.34693877551,-45.9183673469388,3.07450164939109E-12,1.20306586280521E-12
-117.34693877551,-35.7142857142857,3.63184242289538E-12,1.10534334609859E-12
-117.34693877551,-25.5102040816326,4.11520237352075E-12,8.94609211634946E-13
-117.34693877551,-15.3061224489796,4.47267488515566E-12,5.83392376324652E-13
-117.34693877551,-5.10204081632653,4.66289243946052E-12,2.02734453889588E-13
-117.34693877551,5.10204081632653,4.66289243946052E-12,-2.02734453889588E-13
-117.34693877551,15.3061224489796,4.47267488515566E-12,-5.83392376324652E-13
-117.34693877551,25.5102040816326,4.11520237352075E-12,-8.94609211634946E-13
-117.34693877551,35.7142857142857,3.63184242289538E-12,-1.10534334609859E-12
-117.34693877551,45.9183673469388,3.07450164939109E-12,-1.20306586280521E-12
-117.34693877551,56.1224489795918,2.49651624726392E-12,-1.19398603130014E-12
-117.34693877551,66.3265306122449,1.9444912645915E-12,-1.0990602799865E-12
-117.34693877551,76.530612244898,1.45274546852929E-12,-9.47442696866926E-13
-117.34693877551,86.734693877551,1.0410821389818E-12,-7.6949549403003E-13
-117.34693877551,96.9387755102041,7.15636355343966E-13,-5.91177858762407E-13
-117.34693877551,107.142857142857,4.71858440535665E-13,-4.30827271793433E-13
-117.34693877551,117.34693877551,2.98430354046862E-13,-2.98430354046862E-13
-117.34693877551,127.551020408163,1.8104485756247E-13,-1.96787888654859E-13
-117.34693877551,137.755102040816,1.05351646204065E-13,-1.23673671630859E-13
-117.34693877551,147.959183673469,5.88042062474555E-14,-7.41444339641831E-14
-117.34693877551,158.163265306122,3.14838178684776E-14,-4.24347110401219E-14
-117.34693877551,168.367346938775,1.61688199112204E-14,-2.31987416117509E-14
-117.34693877551,178.571428571429,7.9649158108874E-15,-1.2120524060046E-14
-117.34693877551,188.775510204082,3.76353525579762E-15,-6.05438280280487E-15
-117.34693877551,198.979591836735,1.70577883358923E-15,-2.89240758739044E-15
-117.34693877551,209.183673469388,7.4158576833991E-16,-1.32195723921462E-15
-117.34693877551,219.387755102041,3.09251621650322E-16,-5.78166075259298E-16
-117.34693877551,229.591836734694,1.23701372382334E-16,-2.42024424226306E-16
-117.34693877551,239.795918367347,4.74623222122646E-17,-9.69882236511494E-17
-117.34693877551,250,1.74676862286436E-17,-3.72137663131972E-17
-107.142857142857,-250,2.52171252031582E-17,5.8839958807369E-17
-107.142857142857,-239.795918367347,6.85187096901748E-17,1.5335139787801E-16
-107.142857142857,-229.591836734694,1.78580777919717E-16,3.82673095542251E-16
-107.142857142857,-219.387755102041,4.46449332805804E-16,9.14158157649979E-16
-107.142857142857,-209.183673469388,1.07058604810819E-15,2.09019180821123E-15
-107.142857142857,-198.979591836735,2.46253784573982E-15,4.57328457065967E-15
-107.142857142857,-188.775510204082,5.43320612184959E-15,9.5727917384969E-15
-107.142857142857,-178.571428571429,1.14985051029E-14,1.91641751715001E-14
-107.142857142857,-168.367346938775,2.33420242814013E-14,3.66803238707735E-14
-107.142857142857,-158.163265306122,4.54514333879913E-14,6.70949730965586E-14
-107.142857142857,-147.959183673469,8.48923556334653E-14,1.1723230063669E-13
-107.142857142857,-137.755102040816,1.52090300793981E-13,1.95544672449405E-13
-107.142857142857,-127.551020408163,2.61364371948638E-13,3.11148061843617E-13
-107.142857142857,-117.34693877551,4.30827271793433E-13,4.71858440535665E-13
-107.142857142857,-107.142857142857,6.81195735795586E-13,6.81195735795586E-13
-107.142857142857,-96.9387755102041,1.03312432662475E-12,9.34731533612868E-13
-107.142857142857,-86.734693877551,1.50295226865561E-12,1.21667564605454E-12
-107.142857142857,-76.530612244898,2.0972476771532E-12,1.49803405510943E-12
-107.142857142857,-66.3265306122449,2.80715367987882E-12,1.73776180182974E-12
-107.142857142857,-56.1224489795918,3.60408138519278E-12,1.8878521541486E-12
-107.142857142857,-45.9183673469388,4.43848670140202E-12,1.90220858631515E-12
-107.142857142857,-35.7142857142857,5.24308851771196E-12,1.74769617257065E-12
-107.142857142857,-25.5102040816326,5.94088834269043E-12,1.4144972244501E-12
-107.142857142857,-15.3061224489796,6.45695148720773E-12,9.22421641029676E-13
-107.142857142857,-5.10204081632653,6.73155797028525E-12,3.20550379537393E-13
-107.142857142857,5.10204081632653,6.73155797028525E-12,-3.20550379537393E-13
-107.142857142857,15.3061224489796,6.45695148720773E-12,-9.22421641029676E-13
-107.142857142857,25.5102040816326,5.94088834269043E-12,-1.4144972244501E-12
-107.142857142857,35.7142857142857,5.24308851771196E-12,-1.74769617257065E-12
-107.142857142857,45.9183673469388,4.43848670140202E-12,-1.90220858631515E-12
-107.142857142857,56.1224489795918,3.60408138519278E-12,-1.8878521541486E-12
-107.142857142857,66.3265306122449,2.80715367987882E-12,-1.73776180182974E-12
-107.142857142857,76.530612244898,2.0972476771532E-12,-1.49803405510943E-12
-107.142857142857,86.734693877551,1.50295226865561E-12,-1.21667564605454E-12
-107.142857142857,96.9387755102041,1.03312432662475E-12,-9.34731533612868E-13
-107.142857142857,107.142857142857,6.81195735795586E-13,-6.81195735795586E-13
-107.142857142857,117.34693877551,4.30827271793433E-13,-4.71858440535665E-13
-107.142857142857,127.551020408163,2.61364371948638E-13,-3.11148061843617E-13
-107.142857142857,137.755102040816,1.52090300793981E-13,-1.95544672449405E-13
-107.142857142857,147.959183673469,8.48923556334653E-14,-1.1723230063669E-13
-107.142857142857,158.163265306122,4.54514333879913E-14,-6.70949730965586E-14
-107.142857142857,168.367346938775,2.33420242814013E-14,-3.66803238707735E-14
-107.142857142857,178.571428571429,1.14985051029E-14,-1.91641751715001E-14
-107.142857142857,188.775510204082,5.43320612184959E-15,-9.5727917384969E-15
-107.142857142857,198.979591836735,2.46253784573982E-15,-4.57328457065967E-15
-107.142857142857,209.183673469388,1.07058604810819E-15,-2.09019180821123E-15
-107.142857142857,219.387755102041,4.46449332805804E-16,-9.14158157649979E-16
-107.142857142857,229.591836734694,1.78580777919717E-16,-3.82673095542251E-16
-107.142857142857,239.795918367347,6.85187096901748E-17,-1.5335139787801E-16
-107.142857142857,250,2.52171252031582E-17,-5.8839958807369E-17
-96.9387755102041,-250,3.46027446676611E-17,8.92386573008103E-17
-96.9387755102041,-239.795918367347,9.40208448530884E-17,2.32577879373429E-16
-96.9387755102041,-229.591836734694,2.45047165810002E-16,5.8037486639211E-16
-96.9387755102041,-219.387755102041,6.12614330367754E-16,1.38644295820071E-15
-96.9387755102041,-209.183673469388,1.4690499162381E-15,3.17005508240853E-15
-96.9387755102041,-198.979591836735,3.37907543481451E-15,6.93599694514557E-15
-96.9387755102041,-188.775510204082,7.45540352623958E-15,1.45184173932034E-14
-96.9387755102041,-178.571428571429,1.57781599976308E-14,2.90650315745831E-14
-96.9387755102041,-168.367346938775,3.20297456482116E-14,5.56306108626834E-14
-96.9387755102041,-158.163265306122,6.23681062624902E-14,1.01758489165116E-13
-96.9387755102041,-147.959183673469,1.16488635502971E-13,1.77798443662429E-13
-96.9387755102041,-137.755102040816,2.08697137457495E-13,2.96569616386967E-13
-96.9387755102041,-127.551020408163,3.58642174907296E-13,4.71897598562232E-13
-96.9387755102041,-117.34693877551,5.91177858762407E-13,7.15636355343966E-13
-96.9387755102041,-107.142857142857,9.34731533612868E-13,1.03312432662475E-12
-96.9387755102041,-96.9387755102041,1.41764523101553E-12,1.41764523101553E-12
-96.9387755102041,-86.734693877551,2.06233950860932E-12,1.84525113928203E-12
-96.9387755102041,-76.530612244898,2.87782708349157E-12,2.27196875012493E-12
-96.9387755102041,-66.3265306122449,3.85195462390216E-12,2.63554790056464E-12
-96.9387755102041,-56.1224489795918,4.94549267328052E-12,2.86317996874135E-12
-96.9387755102041,-45.9183673469388,6.09045721121047E-12,2.88495341583654E-12
-96.9387755102041,-35.7142857142857,7.19452561649601E-12,2.65061470081432E-12
-96.9387755102041,-25.5102040816326,8.15204115319439E-12,2.14527398768273E-12
-96.9387755102041,-15.3061224489796,8.86017901896126E-12,1.39897563457283E-12
-96.9387755102041,-5.10204081632653,9.23699191660414E-12,4.86157469294954E-13
-96.9387755102041,5.10204081632653,9.23699191660414E-12,-4.86157469294954E-13
-96.9387755102041,15.3061224489796,8.86017901896126E-12,-1.39897563457283E-12
-96.9387755102041,25.5102040816326,8.15204115319439E-12,-2.14527398768273E-12
-96.9387755102041,35.7142857142857,7.19452561649601E-12,-2.65061470081432E-12
-96.9387755102041,45.9183673469388,6.09045721121047E-12,-2.88495341583654E-12
-96.9387755102041,56.1224489795918,4.94549267328052E-12,-2.86317996874135E-12
-96.9387755102041,66.3265306122449,3.85195462390216E-12,-2.63554790056464E-12
-96.9387755102041,76.530612244898,2.87782708349157E-12,-2.27196875012493E-12
-96.9387755102041,86.734693877551,2.06233950860932E-12,-1.84525113928203E-12
-96.9387755102041,96.9387755102041,1.41764523101553E-12,-1.41764523101553E-12
-96.9387755102041,107.142857142857,9.34731533612868E-13,-1.03312432662475E-12
-96.9387755102041,117.34693877551,5.91177858762407E-13,-7.15636355343966E-13
-96.9387755102041,127.551020408163,3.58642174907296E-13,-4.71897598562232E-13
-96.9387755102041,137.755102040816,2.08697137457495E-13,-2.96569616386967E-13
-96.9387755102041,147.959183673469,1.16488635502971E-13,-1.77798443662429E-13
-96.9387755102041,158.163265306122,6.23681062624902E-14,-1.01758489165116E-13
-96.9387755102041,168.367346938775,3.20297456482116E-14,-5.56306108626834E-14
-96.9387755102041,178.571428571429,1.57781599976308E-14,-2.90650315745831E-14
-96.9387755102041,188.775510204082,7.45540352623958E-15,-1.45184173932034E-14
-96.9387755102041,198.979591836735,3.37907543481451E-15,-6.93599694514557E-15
-96.9387755102041,209.183673469388,1.4690499162381E-15,-3.17005508240853E-15
-96.9387755102041,219.387755102041,6.12614330367754E-16,-1.38644295820071E-15
-96.9387755102041,229.591836734694,2.45047165810002E-16,-5.8037486639211E-16
-96.9387755102041,239.795918367347,9.40208448530884E-17,-2.32577879373429E-16
-96.9387755102041,250,3.46027446676611E-17,-8.92386573008103E-17
-86.734693877551,-250,4.50400090398475E-17,1.29821202526619E-16
-86.734693877551,-239.795918367347,1.22380456891194E-16,3.38345969052124E-16
-86.734693877551,-229.591836734694,3.18961015066206E-16,8.44308569292897E-16
-86.734693877551,-219.387755102041,7.97397872414995E-16,2.01694755963793E-15
-86.734693877551,-209.183673469388,1.91216107689904E-15,4.61168259722709E-15
-86.734693877551,-198.979591836735,4.39830971768777E-15,1.00902399405778E-14
-86.734693877551,-188.775510204082,9.7041851865451E-15,2.1120873641304E-14
-86.734693877551,-178.571428571429,2.05373439520831E-14,4.2282766960171E-14
-86.734693877551,-168.367346938775,4.16909134635384E-14,8.09294202527509E-14
-86.734693877551,-158.163265306122,8.11802675435707E-14,1.48034605520629E-13
-86.734693877551,-147.959183673469,1.5162523223195E-13,2.58654807925091E-13
-86.734693877551,-137.755102040816,2.71646687219799E-13,4.31438856172622E-13
-86.734693877551,-127.551020408163,4.66819813140536E-13,6.8649972520667E-13
-86.734693877551,-117.34693877551,7.6949549403003E-13,1.0410821389818E-12
-86.734693877551,-107.142857142857,1.21667564605454E-12,1.50295226865561E-12
-86.734693877551,-96.9387755102041,1.84525113928203E-12,2.06233950860932E-12
-86.734693877551,-86.734693877551,2.68440526909658E-12,2.68440526909658E-12
-86.734693877551,-76.530612244898,3.7458692684809E-12,3.30517876630668E-12
-86.734693877551,-66.3265306122449,5.01382398269461E-12,3.83410069264882E-12
-86.734693877551,-56.1224489795918,6.43720713054906E-12,4.16525167270821E-12
-86.734693877551,-45.9183673469388,7.9275285959127E-12,4.19692690371849E-12
-86.734693877551,-35.7142857142857,9.36461838264242E-12,3.85601933402923E-12
-86.734693877551,-25.5102040816326,1.06109503959821E-11,3.12086776352415E-12
-86.734693877551,-15.3061224489796,1.15326846740561E-11,2.03517964836284E-12
-86.734693877551,-5.10204081632653,1.20231560652473E-11,7.0724447442631E-13
-86.734693877551,5.10204081632653,1.20231560652473E-11,-7.0724447442631E-13
-86.734693877551,15.3061224489796,1.15326846740561E-11,-2.03517964836284E-12
-86.734693877551,25.5102040816326,1.06109503959821E-11,-3.12086776352415E-12
-86.734693877551,35.7142857142857,9.36461838264242E-12,-3.85601933402923E-12
-86.734693877551,45.9183673469388,7.9275285959127E-12,-4.19692690371849E-12
-86.734693877551,56.1224489795918,6.43720713054906E-12,-4.16525167270821E-12
-86.734693877551,66.3265306122449,5.01382398269461E-12,-3.83410069264882E-12
-86.734693877551,76.530612244898,3.7458692684809E-12,-3.30517876630668E-12
-86.734693877551,86.734693877551,2.68440526909658E-12,-2.68440526909658E-12
-86.734693877551,96.9387755102041,1.84525113928203E-12,-2.06233950860932E-12
-86.734693877551,107.142857142857,1.21667564605454E-12,-1.50295226865561E-12
-86.734693877551,117.34693877551,7.6949549403003E-13,-1.0410821389818E-12
-86.734693877551,127.551020408163,4.66819813140536E-13,-6.8649972520667E-13
-86.734693877551,137.755102040816,2.71646687219799E-13,-4.31438856172622E-13
-86.734693877551,147.959183673469,1.5162523223195E-13,-2.58654807925091E-13
-86.734693877551,158.163265306122,8.11802675435707E-14,-1.48034605520629E-13
-86.734693877551,168.367346938775,4.16909134635384E-14,-8.09294202527509E-14
-86.734693877551,178.571428571429,2.05373439520831E-14,-4.2282766960171E-14
-86.734693877551,188.775510204082,9.7041851865451E-15,-2.1120873641304E-14
-86.734693877551,198.979591836735,4.39830971768777E-15,-1.00902399405778E-14
-86.734693877551,209.183673469388,1.91216107689904E-15,-4.61168259722709E-15
-86.734693877551,219.387755102041,7.97397872414995E-16,-2.01694755963793E-15
-86.734693877551,229.591836734694,3.18961015066206E-16,-8.44308569292897E-16
-86.734693877551,239.795918367347,1.22380456891194E-16,-3.38345969052124E-16
-86.734693877551,250,4.50400090398475E-17,-1.29821202526619E-16
-76.530612244898,-250,5.54555913097139E-17,1.81154931611732E-16
-76.530612244898,-239.795918367347,1.50681155406753E-16,4.7213428694116E-16
-76.530612244898,-229.591836734694,3.92721317608919E-16,1.17816395282676E-15
-76.530612244898,-219.387755102041,9.8179754992437E-16,2.81448630978319E-15
-76.530612244898,-209.183673469388,2.35435172992699E-15,6.43522806180043E-15
-76.530612244898,-198.979591836735,5.41542666969593E-15,1.40801093412094E-14
-76.530612244898,-188.775510204082,1.19482952861524E-14,2.94724617058426E-14
-76.530612244898,-178.571428571429,2.52866413012197E-14,5.90021630361793E-14
-76.530612244898,-168.367346938775,5.13320114194124E-14,1.12930425122707E-13
-76.530612244898,-158.163265306122,9.9953348928709E-14,2.06570254452665E-13
-76.530612244898,-147.959183673469,1.8668883710617E-13,3.60931751738596E-13
-76.530612244898,-137.755102040816,3.34465467220059E-13,6.02037840996106E-13
-76.530612244898,-127.551020408163,5.74772725953763E-13,9.57954543256271E-13
-76.530612244898,-117.34693877551,9.47442696866926E-13,1.45274546852929E-12
-76.530612244898,-107.142857142857,1.49803405510943E-12,2.0972476771532E-12
-76.530612244898,-96.9387755102041,2.27196875012493E-12,2.87782708349157E-12
-76.530612244898,-86.734693877551,3.30517876630668E-12,3.7458692684809E-12
-76.530612244898,-76.530612244898,4.61210820514838E-12,4.61210820514838E-12
-76.530612244898,-66.3265306122449,6.17327970421494E-12,5.35017574365295E-12
-76.530612244898,-56.1224489795918,7.92582273889266E-12,5.81227000852129E-12
-76.530612244898,-45.9183673469388,9.76078369616601E-12,5.85647021769961E-12
-76.530612244898,-35.7142857142857,1.15302030543592E-11,5.38076142536764E-12
-76.530612244898,-25.5102040816326,1.30647515644823E-11,4.35491718816078E-12
-76.530612244898,-15.3061224489796,1.41996385352162E-11,2.83992770704325E-12
-76.530612244898,-5.10204081632653,1.4803532308749E-11,9.86902153916601E-13
-76.530612244898,5.10204081632653,1.4803532308749E-11,-9.86902153916601E-13
-76.530612244898,15.3061224489796,1.41996385352162E-11,-2.83992770704325E-12
-76.530612244898,25.5102040816326,1.30647515644823E-11,-4.35491718816078E-12
-76.530612244898,35.7142857142857,1.15302030543592E-11,-5.38076142536764E-12
-76.530612244898,45.9183673469388,9.76078369616601E-12,-5.85647021769961E-12
-76.530612244898,56.1224489795918,7.92582273889266E-12,-5.81227000852129E-12
-76.530612244898,66.3265306122449,6.17327970421494E-12,-5.35017574365295E-12
-76.530612244898,76.530612244898,4.61210820514838E-12,-4.61210820514838E-12
-76.530612244898,86.734693877551,3.30517876630668E-12,-3.7458692684809E-12
-76.530612244898,96.9387755102041,2.27196875012493E-12,-2.87782708349157E-12
-76.530612244898,107.142857142857,1.49803405510943E-12,-2.0972476771532E-12
-76.530612244898,117.34693877551,9.47442696866926E-13,-1.45274546852929E-12
-76.530612244898,127.551020408163,5.74772725953763E-13,-9.57954543256271E-13
-76.530612244898,137.755102040816,3.34465467220059E-13,-6.02037840996106E-13
-76.530612244898,147.959183673469,1.8668883710617E-13,-3.60931751738596E-13
-76.530612244898,158.163265306122,9.9953348928709E-14,-2.06570254452665E-13
-76.530612244898,168.367346938775,5.13320114194124E-14,-1.12930425122707E-13
-76.530612244898,178.571428571429,2.52866413012197E-14,-5.90021630361793E-14
-76.530612244898,188.775510204082,1.19482952861524E-14,-2.94724617058426E-14
-76.530612244898,198.979591836735,5.41542666969593E-15,-1.40801093412094E-14
-76.530612244898,209.183673469388,2.35435172992699E-15,-6.43522806180043E-15
-76.530612244898,219.387755102041,9.8179754992437E-16,-2.81448630978319E-15
-76.530612244898,229.591836734694,3.92721317608919E-16,-1.17816395282676E-15
-76.530612244898,239.795918367347,1.50681155406753E-16,-4.7213428694116E-16
-76.530612244898,250,5.54555913097139E-17,-1.81154931611732E-16
-66.3265306122449,-250,6.43300517415867E-17,2.42474810410596E-16
-66.3265306122449,-239.795918367347,1.74794394845834E-16,6.31948965981093E-16
-66.3265306122449,-229.591836734694,4.5556781715146E-16,1.5769655209089E-15
-66.3265306122449,-219.387755102041,1.13891287956295E-15,3.76717337086206E-15
-66.3265306122449,-209.183673469388,2.73111448326782E-15,8.61351490876774E-15
-66.3265306122449,-198.979591836735,6.28204784471215E-15,1.88461435341365E-14
-66.3265306122449,-188.775510204082,1.386035989932E-14,3.94487166365261E-14
-66.3265306122449,-178.571428571429,2.933321789311E-14,7.89740481737577E-14
-66.3265306122449,-168.367346938775,5.95465826370801E-14,1.5115670977105E-13
-66.3265306122449,-158.163265306122,1.15948707000903E-13,2.76493070540614E-13
-66.3265306122449,-147.959183673469,2.16564322316025E-13,4.83105026704979E-13
-66.3265306122449,-137.755102040816,3.87989385811178E-13,8.05824108992446E-13
-66.3265306122449,-127.551020408163,6.66752591163905E-13,1.28221652146905E-12
-66.3265306122449,-117.34693877551,1.0990602799865E-12,1.9444912645915E-12
-66.3265306122449,-107.142857142857,1.73776180182974E-12,2.80715367987882E-12
-66.3265306122449,-96.9387755102041,2.63554790056464E-12,3.85195462390216E-12
-66.3265306122449,-86.734693877551,3.83410069264882E-12,5.01382398269461E-12
-66.3265306122449,-76.530612244898,5.35017574365295E-12,6.17327970421494E-12
-66.3265306122449,-66.3265306122449,7.16117876319715E-12,7.16117876319715E-12
-66.3265306122449,-56.1224489795918,9.19417816754203E-12,7.77968921868941E-12
-66.3265306122449,-45.9183673469388,1.1322784689218E-11,7.8388509386894E-12
-66.3265306122449,-35.7142857142857,1.33753611053541E-11,7.20211751826761E-12
-66.3265306122449,-25.5102040816326,1.51554807060076E-11,5.82903104077216E-12
-66.3265306122449,-15.3061224489796,1.6471981636283E-11,3.80122653144992E-12
-66.3265306122449,-5.10204081632653,1.71725154648891E-11,1.32096272806839E-12
-66.3265306122449,5.10204081632653,1.71725154648891E-11,-1.32096272806839E-12
-66.3265306122449,15.3061224489796,1.6471981636283E-11,-3.80122653144992E-12
-66.3265306122449,25.5102040816326,1.51554807060076E-11,-5.82903104077216E-12
-66.3265306122449,35.7142857142857,1.33753611053541E-11,-7.20211751826761E-12
-66.3265306122449,45.9183673469388,1.1322784689218E-11,-7.8388509386894E-12
-66.3265306122449,56.1224489795918,9.19417816754203E-12,-7.77968921868941E-12
-66.3265306122449,66.3265306122449,7.16117876319715E-12,-7.16117876319715E-12
-66.3265306122449,76.530612244898,5.35017574365295E-12,-6.17327970421494E-12
-66.3265306122449,86.734693877551,3.83410069264882E-12,-5.01382398269461E-12
-66.3265306122449,96.9387755102041,2.63554790056464E-12,-3.85195462390216E-12
-66.3265306122449,107.142857142857,1.73776180182974E-12,-2.80715367987882E-12
-66.3265306122449,117.34693877551,1.0990602799865E-12,-1.9444912645915E-12
-66.3265306122449,127.551020408163,6.66752591163905E-13,-1.28221652146905E-12
-66.3265306122449,137.755102040816,3.87989385811178E-13,-8.05824108992446E-13
-66.3265306122449,147.959183673469,2.16564322316025E-13,-4.83105026704979E-13
-66.3265306122449,158.163265306122,1.15948707000903E-13,-2.76493070540614E-13
-66.3265306122449,168.367346938775,5.95465826370801E-14,-1.5115670977105E-13
-66.3265306122449,178.571428571429,2.933321789311E-14,-7.89740481737577E-14
-66.3265306122449,188.775510204082,1.386035989932E-14,-3.94487166365261E-14
-66.3265306122449,198.979591836735,6.28204784471215E-15,-1.88461435341365E-14
-66.3265306122449,209.183673469388,2.73111448326782E-15,-8.61351490876774E-15
-66.3265306122449,219.387755102041,1.13891287956295E-15,-3.76717337086206E-15
-66.3265306122449,229.591836734694,4.5556781715146E-16,-1.5769655209089E-15
-66.3265306122449,239.795918367347,1.74794394845834E-16,-6.31948965981093E-16
-66.3265306122449,250,6.43300517415867E-17,-2.42474810410596E-16
-56.1224489795918,-250,6.98862333312396E-17,3.11311403020976E-16
-56.1224489795918,-239.795918367347,1.89891373199266E-16,8.11354049124135E-16
-56.1224489795918,-229.591836734694,4.9491517425709E-16,2.02465298559719E-15
-56.1224489795918,-219.387755102041,1.23728069681703E-15,4.83664272392111E-15
-56.1224489795918,-209.183673469388,2.96700062979495E-15,1.10588205292357E-14
-56.1224489795918,-198.979591836735,6.8246278308195E-15,2.41964077638146E-14
-56.1224489795918,-188.775510204082,1.5057478111011E-14,5.06478809188552E-14
-56.1224489795918,-178.571428571429,3.18667256521026E-14,1.01394127074872E-13
-56.1224489795918,-168.367346938775,6.46896163704511E-14,1.94068849111353E-13
