Posicion_X_nm,Posicion_Y_nm,Intensidad_Arb
-294,-126,0.0735345437630571
-294,-120,0.0763561318033954
-294,-114,0.0791404931054623
-294,-108,0.0818758649827135
-294,-102,0.0845503416141632
-294,-96,0.0871519579513047
-294,-90,0.0896687769953506
-294,-84,0.0920889795792812
-294,-78,0.0944009557291319
-294,-72,0.0965933966308193
-294,-66,0.0986553861937564
-294,-60,0.100576491181505
-294,-54,0.102346848873455
-294,-48,0.103957251230476
-294,-42,0.105399224561864
-294,-36,0.106665103730563
-294,-30,0.10774809998825
-294,-24,0.108642361600784
-294,-18,0.109343026506698
-294,-12,0.109846266345852
-294,-6,0.110149321300402
-294,0,0.110250525304485
-294,6,0.110149321300402
-294,12,0.109846266345852
-294,18,0.109343026506698
-294,24,0.108642361600784
-294,30,0.10774809998825
-294,36,0.106665103730563
-294,42,0.105399224561864
-294,48,0.103957251230476
-294,54,0.102346848873455
-294,60,0.100576491181505
-294,66,0.0986553861937564
-294,72,0.0965933966308193
-294,78,0.0944009557291319
-294,84,0.0920889795792812
-294,90,0.0896687769953506
-294,96,0.0871519579513047
-294,102,0.0845503416141632
-294,108,0.0818758649827135
-294,114,0.0791404931054623
-294,120,0.0763561318033954
-294,126,0.0735345437630571
-294,132,0.0706872687948146
-294,138,0.067825548971432
-294,144,0.0649602592748444
-294,150,0.0621018442859765
-294,156,0.0592602613553161
-294,162,0.0564449305924631
-294,168,0.0536646919127301
-294,174,0.050927769279718
-294,180,0.048241742186174
-294,186,0.0456135243228118
-294,192,0.0430493492974128
-294,198,0.0405547631855887
-294,204,0.0381346236210275
-294,210,0.0357931050676553
-294,216,0.0335337098595161
-294,222,0.0313592845467192
-294,228,0.029272041047734
-294,234,0.0272735820796802
-294,240,0.0253649303189262
-294,246,0.0235465607339945
-294,252,0.0218184355310428
-294,258,0.0201800411585016
-294,264,0.0186304268311405
-294,270,0.017168244054173
-294,276,0.0157917866541831
-294,282,0.014499030854823
-294,288,0.0132876749705153
-294,294,0.0121551783299149
-294,300,0.0110987990817866
-288,-300,0.0121328729829392
-288,-294,0.0132876749705153
-288,-288,0.0145256861997263
-288,-282,0.0158499039797887
-288,-276,0.0172631056961197
-288,-270,0.0187678074820914
-288,-264,0.0203662216690731
-288,-258,0.0220602133944723
-288,-252,0.0238512567921878
-288,-246,0.0257403912320063
-288,-240,0.0277281781130412
-288,-234,0.0298146587503827
-288,-228,0.031999313922743
-288,-222,0.0342810256711078
-288,-216,0.036658041953378
-288,-210,0.0391279447668815
-288,-204,0.0416876223487454
-288,-198,0.0443332460528443
-288,-192,0.0470602524809033
-288,-186,0.0498633314140326
-288,-180,0.0527364200493602
-288,-174,0.0556727039945469
-288,-168,0.0586646254110685
-288,-162,0.0617038986256643
-288,-156,0.064781533448941
-288,-150,0.0678878663516393
-288,-144,0.0710125995535742
-288,-138,0.0741448479789981
-288,-132,0.0772731939265194
-288,-126,0.0803857491933211
-288,-120,0.0834702242839445
-288,-114,0.086514004225148
-288,-108,0.0895042304021634
-288,-102,0.0924278877299609
-288,-96,0.0952718963777682
-288,-90,0.0980232071779216
-288,-84,0.100668899772898
-288,-78,0.103196282488723
-288,-72,0.105592992870338
-288,-66,0.107847097776184
-288,-60,0.109947191906323
-288,-54,0.111882493631538
-288,-48,0.113642937000697
-288,-42,0.115219258830257
-288,-36,0.116603079823176
-288,-30,0.117786978724192
-288,-24,0.118764558593729
-288,-18,0.119530504372585
-288,-12,0.12008063101272
-288,-6,0.120411921564366
-288,0,0.120522554734482
-288,6,0.120411921564366
-288,12,0.12008063101272
-288,18,0.119530504372585
-288,24,0.118764558593729
-288,30,0.117786978724192
-288,36,0.116603079823176
-288,42,0.115219258830257
-288,48,0.113642937000697
-288,54,0.111882493631538
-288,60,0.109947191906323
-288,66,0.107847097776184
-288,72,0.105592992870338
-288,78,0.103196282488723
-288,84,0.100668899772898
-288,90,0.0980232071779216
-288,96,0.0952718963777682
-288,102,0.0924278877299609
-288,108,0.0895042304021634
-288,114,0.086514004225148
-288,120,0.0834702242839445
-288,126,0.0803857491933211
-288,132,0.0772731939265194
-288,138,0.0741448479789981
-288,144,0.0710125995535742
-288,150,0.0678878663516393
-288,156,0.064781533448941
-288,162,0.0617038986256643
-288,168,0.0586646254110685
-288,174,0.0556727039945469
-288,180,0.0527364200493602
-288,186,0.0498633314140326
-288,192,0.0470602524809033
-288,198,0.0443332460528443
-288,204,0.0416876223487454
-288,210,0.0391279447668815
-288,216,0.036658041953378
-288,222,0.0342810256711078
-288,228,0.031999313922743
-288,234,0.0298146587503827
-288,240,0.0277281781130412
-288,246,0.0257403912320063
-288,252,0.0238512567921878
-288,258,0.0220602133944723
-288,264,0.0203662216690731
-288,270,0.0187678074820914
-288,276,0.0172631056961197
-288,282,0.0158499039797887
-288,288,0.0145256861997263
-288,294,0.0132876749705153
-288,300,0.0121328729829392
-282,-300,0.0132389526480465
-282,-294,0.014499030854823
-282,-288,0.0158499039797887
-282,-282,0.01729484257847
-282,-276,0.0188368772334897
-282,-270,0.0204787534586774
-282,-264,0.0222228852700936
-282,-258,0.0240713078382915
-282,-252,0.026025629684922
-282,-246,0.028086984932745
-282,-240,0.0302559861601899
-282,-234,0.0325326784487906
-282,-228,0.0349164952430369
-282,-222,0.0374062166664433
-282,-216,0.0399999309539713
-282,-210,0.0426949996684653
-282,-204,0.0454880273667041
-282,-198,0.0483748363683615
-282,-192,0.0513504472581118
-282,-186,0.0544090657169565
-282,-180,0.0575440762334457
-282,-174,0.0607480431888575
-282,-168,0.0640127197428529
-282,-162,0.0673290648681245
-282,-156,0.0706872687948146
-282,-150,0.074076787028931
-282,-144,0.0774863830047865
-282,-138,0.0809041793209941
-282,-132,0.0843177173943079
-282,-126,0.0877140252473249
-282,-120,0.0910796930266105
-282,-114,0.0944009557291319
-282,-108,0.0976637824990258
-282,-102,0.100853971745732
-282,-96,0.103957251230476
-282,-90,0.106959382172958
-282,-84,0.109846266345852
-282,-78,0.112604055053057
-282,-72,0.115219258830257
-282,-66,0.117678856664521
-282,-60,0.119970403504617
-282,-54,0.122082134826278
-282,-48,0.124003067027302
-282,-42,0.125723092456479
-282,-36,0.127233067927614
-282,-30,0.128524895635088
-282,-24,0.129591595469552
-282,-18,0.130427367830435
-282,-12,0.131027646144518
-282,-6,0.131389138425213
-282,0,0.131509857343357
-282,6,0.131389138425213
-282,12,0.131027646144518
-282,18,0.130427367830435
-282,24,0.129591595469552
-282,30,0.128524895635088
-282,36,0.127233067927614
-282,42,0.125723092456479
-282,48,0.124003067027302
-282,54,0.122082134826278
-282,60,0.119970403504617
-282,66,0.117678856664521
-282,72,0.115219258830257
-282,78,0.112604055053057
-282,84,0.109846266345852
-282,90,0.106959382172958
-282,96,0.103957251230476
-282,102,0.100853971745732
-282,108,0.0976637824990258
-282,114,0.0944009557291319
-282,120,0.0910796930266105
-282,126,0.0877140252473249
-282,132,0.0843177173943079
-282,138,0.0809041793209941
-282,144,0.0774863830047865
-282,150,0.074076787028931
-282,156,0.0706872687948146
-282,162,0.0673290648681245
-282,168,0.0640127197428529
-282,174,0.0607480431888575
-282,180,0.0575440762334457
-282,186,0.0544090657169565
-282,192,0.0513504472581118
-282,198,0.0483748363683615
-282,204,0.0454880273667041
-282,210,0.0426949996684653
-282,216,0.0399999309539713
-282,222,0.0374062166664433
-282,228,0.0349164952430369
-282,234,0.0325326784487906
-282,240,0.0302559861601899
-282,246,0.028086984932745
-282,252,0.026025629684922
-282,258,0.0240713078382915
-282,264,0.0222228852700936
-282,270,0.0204787534586774
-282,276,0.0188368772334897
-282,282,0.01729484257847
-282,288,0.0158499039797887
-282,294,0.014499030854823
-282,300,0.0132389526480465
-276,-300,0.014419357944413
-276,-294,0.0157917866541831
-276,-288,0.0172631056961197
-276,-282,0.0188368772334897
-276,-276,0.0205164020603044
-276,-270,0.0223046704846119
-276,-264,0.0242043117598422
-276,-258,0.0262175425154721
-276,-252,0.0283461146914071
-276,-246,0.0305912635305291
-276,-240,0.0329536562296989
-276,-234,0.0354333418899889
-276,-228,0.0380297034409317
-276,-222,0.040741412239986
-276,-216,0.0435663860662141
-276,-210,0.0465017512353623
-276,-204,0.049543809561291
-276,-198,0.0526880108752971
-276,-192,0.0559289317897573
-276,-186,0.0592602613553161
-276,-180,0.0626747942113897
-276,-174,0.0661644317681017
-276,-168,0.0697201918841966
-276,-162,0.0733322274205241
-276,-156,0.0769898539531202
-276,-150,0.0806815868247572
-276,-144,0.0843951876003401
-276,-138,0.0881177198711815
-276,-132,0.0918356142276702
-276,-126,0.0955347420910288
-276,-120,0.0992004979647502
-276,-114,0.102817889537047
-276,-108,0.106371634939457
-276,-102,0.109846266345852
-276,-96,0.113226238982787
-276,-90,0.116496044518502
-276,-84,0.119640327706126
-276,-78,0.122644005078605
-276,-72,0.12549238443032
-276,-66,0.128171283774883
-276,-60,0.130667148441233
-276,-54,0.132967164962098
-276,-48,0.135059370420481
-276,-42,0.136932755951507
-276,-36,0.138577363148497
-276,-30,0.139984372193077
-276,-24,0.14114618061866
-276,-18,0.142056471723402
-276,-12,0.142710271771422
-276,-6,0.143103995257566
-276,0,0.143235477659358
-276,6,0.143103995257566
-276,12,0.142710271771422
-276,18,0.142056471723402
-276,24,0.14114618061866
-276,30,0.139984372193077
-276,36,0.138577363148497
-276,42,0.136932755951507
-276,48,0.135059370420481
-276,54,0.132967164962098
-276,60,0.130667148441233
-276,66,0.128171283774883
-276,72,0.12549238443032
-276,78,0.122644005078605
-276,84,0.119640327706126
-276,90,0.116496044518502
-276,96,0.113226238982787
-276,102,0.109846266345852
-276,108,0.106371634939457
-276,114,0.102817889537047
-276,120,0.0992004979647502
-276,126,0.0955347420910288
-276,132,0.0918356142276702
-276,138,0.0881177198711815
-276,144,0.0843951876003401
-276,150,0.0806815868247572
-276,156,0.0769898539531202
-276,162,0.0733322274205241
-276,168,0.0697201918841966
-276,174,0.0661644317681017
-276,180,0.0626747942113897
-276,186,0.0592602613553161
-276,192,0.0559289317897573
-276,198,0.0526880108752971
-276,204,0.049543809561291
-276,210,0.0465017512353623
-276,216,0.0435663860662141
-276,222,0.040741412239986
-276,228,0.0380297034409317
-276,234,0.0354333418899889
-276,240,0.0329536562296989
-276,246,0.0305912635305291
-276,252,0.0283461146914071
-276,258,0.0262175425154721
-276,264,0.0242043117598422
-276,270,0.0223046704846119
-276,276,0.0205164020603044
-276,282,0.0188368772334897
-276,288,0.0172631056961197
-276,294,0.0157917866541831
-276,300,0.014419357944413
-270,-300,0.0156761905232925
-270,-294,0.017168244054173
-270,-288,0.0187678074820914
-270,-282,0.0204787534586774
-270,-276,0.0223046704846119
-270,-270,0.0242488095117655
-270,-264,0.0263140289668356
-270,-258,0.0285027386870791
-270,-252,0.0308168433165064
-270,-246,0.0332576857653106
-270,-240,0.0358259913851437
-270,-234,0.0385218135568684
-270,-228,0.0413444814243861
-270,-222,0.0442925505368623
-270,-216,0.0473637571810129
-270,-210,0.0505549771940256
-270,-204,0.053862190045254
-270,-198,0.0572804489602457
-270,-192,0.0608038578333632
-270,-186,0.0644255556348115
-270,-180,0.0681377089641206
-270,-174,0.0719315133351015
-270,-168,0.0757972036973154
-270,-162,0.0797240746067314
-270,-156,0.0837005103543607
-270,-150,0.0877140252473249
-270,-144,0.0917513141134385
-270,-138,0.0957983129695439
-270,-132,0.0998402696573847
-270,-126,0.10386182411075
-270,-120,0.107847097776184
-270,-114,0.111779791569021
-270,-108,0.115643291609329
-270,-102,0.119420781850908
-270,-96,0.123095362593294
-270,-90,0.126650173754067
-270,-84,0.130068521679017
-270,-78,0.133334008182853
-270,-72,0.136430660445197
-270,-66,0.139343060337063
-270,-60,0.142056471723402
-270,-54,0.144556964278395
-270,-48,0.146831532362905
-270,-42,0.148868207547831
-270,-36,0.150656163423215
-270,-30,0.15218581141003
-270,-24,0.153448886388903
-270,-18,0.154438521076148
-270,-12,0.155149308210805
-270,-6,0.15557734976481
-270,0,0.155720292549704
-270,6,0.15557734976481
-270,12,0.155149308210805
-270,18,0.154438521076148
-270,24,0.153448886388903
-270,30,0.15218581141003
-270,36,0.150656163423215
-270,42,0.148868207547831
-270,48,0.146831532362905
-270,54,0.144556964278395
-270,60,0.142056471723402
-270,66,0.139343060337063
-270,72,0.136430660445197
-270,78,0.133334008182853
-270,84,0.130068521679017
-270,90,0.126650173754067
-270,96,0.123095362593294
-270,102,0.119420781850908
-270,108,0.115643291609329
-270,114,0.111779791569021
-270,120,0.107847097776184
-270,126,0.10386182411075
-270,132,0.0998402696573847
-270,138,0.0957983129695439
-270,144,0.0917513141134385
-270,150,0.0877140252473249
-270,156,0.0837005103543607
-270,162,0.0797240746067314
-270,168,0.0757972036973154
-270,174,0.0719315133351015
-270,180,0.0681377089641206
-270,186,0.0644255556348115
-270,192,0.0608038578333632
-270,198,0.0572804489602457
-270,204,0.053862190045254
-270,210,0.0505549771940256
-270,216,0.0473637571810129
-270,222,0.0442925505368623
-270,228,0.0413444814243861
-270,234,0.0385218135568684
-270,240,0.0358259913851437
-270,246,0.0332576857653106
-270,252,0.0308168433165064
-270,258,0.0285027386870791
-270,264,0.0263140289668356
-270,270,0.0242488095117655
-270,276,0.0223046704846119
-270,282,0.0204787534586774
-270,288,0.0187678074820914
-270,294,0.017168244054173
-270,300,0.0156761905232925
-264,-300,0.0170112982791755
-264,-294,0.0186304268311405
-264,-288,0.0203662216690731
-264,-282,0.0222228852700936
-264,-276,0.0242043117598422
-264,-270,0.0263140289668356
-264,-264,0.0285551387638843
-264,-258,0.0309302562289515
-264,-252,0.0334414482205209
-264,-246,0.0360901720215865
-264,-240,0.038877214760455
-264,-234,0.0418026343643239
-264,-228,0.0448657028417095
-264,-222,0.0480648527209765
-264,-216,0.051397627493202
-264,-210,0.0548606369172819
-264,-204,0.0584495180425385
-264,-198,0.0621589027882759
-264,-192,0.0659823928900986
-264,-186,0.0699125429789182
-264,-180,0.0739408525002322
-264,-174,0.0780577671085169
-264,-168,0.0822526900847873
-264,-162,0.086514004225148
-264,-156,0.0908291045354171
-264,-150,0.0951844419428492
-264,-144,0.0995655781020841
-264,-138,0.103957251230476
-264,-132,0.108343452759872
-264,-126,0.11270751443994
-264,-120,0.117032205374648
-264,-114,0.121299838321007
-264,-108,0.12549238443032
-264,-102,0.129591595469552
-264,-96,0.133579132426746
-264,-90,0.137436699282175
-264,-84,0.14114618061866
-264,-78,0.144689781652396
-264,-72,0.148050169191916
-264,-66,0.151210611979031
-264,-60,0.154155118833456
-264,-54,0.156868573013197
-264,-48,0.159336861216533
-264,-42,0.16154699568875
-264,-36,0.163487227957615
-264,-30,0.165147152805249
-264,-24,0.166517801189666
-264,-18,0.167591720955258
-264,-12,0.168363044316165
-264,-6,0.168827541257578
-264,0,0.168982658174986
-264,6,0.168827541257578
-264,12,0.168363044316165
-264,18,0.167591720955258
-264,24,0.166517801189666
-264,30,0.165147152805249
-264,36,0.163487227957615
-264,42,0.16154699568875
-264,48,0.159336861216533
-264,54,0.156868573013197
-264,60,0.154155118833456
-264,66,0.151210611979031
-264,72,0.148050169191916
-264,78,0.144689781652396
-264,84,0.14114618061866
-264,90,0.137436699282175
-264,96,0.133579132426746
-264,102,0.129591595469552
-264,108,0.12549238443032
-264,114,0.121299838321007
-264,120,0.117032205374648
-264,126,0.11270751443994
-264,132,0.108343452759872
-264,138,0.103957251230476
-264,144,0.0995655781020841
-264,150,0.0951844419428492
-264,156,0.0908291045354171
-264,162,0.086514004225148
-264,168,0.0822526900847873
-264,174,0.0780577671085169
-264,180,0.0739408525002322
-264,186,0.0699125429789182
-264,192,0.0659823928900986
-264,198,0.0621589027882759
-264,204,0.0584495180425385
-264,210,0.0548606369172819
-264,216,0.051397627493202
-264,222,0.0480648527209765
-264,228,0.0448657028417095
-264,234,0.0418026343643239
-264,240,0.038877214760455
-264,246,0.0360901720215865
-264,252,0.0334414482205209
-264,258,0.0309302562289515
-264,264,0.0285551387638843
-264,270,0.0263140289668356
-264,276,0.0242043117598422
-264,282,0.0222228852700936
-264,288,0.0203662216690731
-264,294,0.0186304268311405
-264,300,0.0170112982791755
-258,-300,0.0184262391057787
-258,-294,0.0201800411585016
-258,-288,0.0220602133944723
-258,-282,0.0240713078382915
-258,-276,0.0262175425154721
-258,-270,0.0285027386870791
-258,-264,0.0309302562289515
-258,-258,0.0335029277321732
-258,-252,0.0362229919693525
-258,-246,0.0390920274352314
-258,-240,0.0421108867287213
-258,-234,0.0452796325952027
-258,-228,0.0485974764913839
-258,-222,0.0520627205687721
-258,-216,0.0556727039945469
-258,-210,0.0594237545391002
-258,-204,0.0633111463566399
-258,-198,0.0673290648681245
-258,-192,0.0714705796237036
-258,-186,0.0757276259742951
-258,-180,0.0800909963187373
-258,-174,0.0845503416141632
-258,-168,0.0890941837432326
-258,-162,0.0937099392232973
-258,-156,0.098383954620451
-258,-150,0.10310155389704
-258,-144,0.107847097776184
-258,-138,0.112604055053057
-258,-132,0.117355085622294
-258,-126,0.122082134826278
-258,-120,0.126766538562768
-258,-114,0.131389138425213
-258,-108,0.13593040598777
-258,-102,0.140370575192632
-258,-96,0.144689781652396
-258,-90,0.148868207547831
-258,-84,0.152886230684146
-258,-78,0.156724576169102
-258,-72,0.160364469096443
-258,-66,0.16378778655992
-258,-60,0.166977207288299
-258,-54,0.169916357181385
-258,-48,0.172589949041938
-258,-42,0.174983914838826
-258,-36,0.177085528902616
-258,-30,0.178883520545474
-258,-24,0.18036817471159
-258,-18,0.181531419400882
-258,-12,0.182366898765403
-258,-6,0.18287003095237
-258,0,0.183038049957306
-258,6,0.18287003095237
-258,12,0.182366898765403
-258,18,0.181531419400882
-258,24,0.18036817471159
-258,30,0.178883520545474
-258,36,0.177085528902616
-258,42,0.174983914838826
-258,48,0.172589949041938
-258,54,0.169916357181385
-258,60,0.166977207288299
-258,66,0.16378778655992
-258,72,0.160364469096443
-258,78,0.156724576169102
-258,84,0.152886230684146
-258,90,0.148868207547831
-258,96,0.144689781652396
-258,102,0.140370575192632
-258,108,0.13593040598777
-258,114,0.131389138425213
-258,120,0.126766538562768
-258,126,0.122082134826278
-258,132,0.117355085622294
-258,138,0.112604055053057
-258,144,0.107847097776184
-258,150,0.10310155389704
-258,156,0.098383954620451
-258,162,0.0937099392232973
-258,168,0.0890941837432326
-258,174,0.0845503416141632
-258,180,0.0800909963187373
-258,186,0.0757276259742951
-258,192,0.0714705796237036
-258,198,0.0673290648681245
-258,204,0.0633111463566399
-258,210,0.0594237545391002
-258,216,0.0556727039945469
-258,222,0.0520627205687721
-258,228,0.0485974764913839
-258,234,0.0452796325952027
-258,240,0.0421108867287213
-258,246,0.0390920274352314
-258,252,0.0362229919693525
-258,258,0.0335029277321732
-258,264,0.0309302562289515
-258,270,0.0285027386870791
-258,276,0.0262175425154721
-258,282,0.0240713078382915
-258,288,0.0220602133944723
-258,294,0.0201800411585016
-258,300,0.0184262391057787
-252,-300,0.0199222443032353
-252,-294,0.0218184355310428
-252,-288,0.0238512567921878
-252,-282,0.026025629684922
-252,-276,0.0283461146914071
-252,-270,0.0308168433165064
-252,-264,0.0334414482205209
-252,-258,0.0362229919693525
-252,-252,0.0391638950989871
-252,-246,0.0422658642603425
-252,-240,0.0455298212738567
-252,-234,0.0489558339791359
-252,-228,0.0525430498119637
-252,-222,0.0562896330774775
-252,-216,0.0601927069128952
-252,-210,0.0642483009445031
-252,-204,0.0684513056405148
-252,-198,0.0727954343428925
-252,-192,0.0772731939265194
-252,-186,0.0818758649827135
-252,-180,0.0865934923557464
-252,-174,0.0914148867758424
-252,-168,0.096327638230493
-252,-162,0.101318141598541
-252,-156,0.106371634939457
-252,-150,0.111472250684941
-252,-144,0.116603079823176
-252,-138,0.121746248999798
-252,-132,0.126883010286197
-252,-126,0.13199384318783
-252,-120,0.137058568285427
-252,-114,0.142056471723402
-252,-108,0.14696643958544
-252,-102,0.151767101030197
-252,-96,0.156436978903459
-252,-90,0.160954646400009
-252,-84,0.165298888221587
-252,-78,0.169448864569583
-252,-72,0.17338427622466
-252,-66,0.177085528902616
-252,-60,0.180533895038093
-252,-54,0.183711671136501
-252,-48,0.186602328850606
-252,-42,0.189190657981982
-252,-36,0.191462899678705
-252,-30,0.193406868198736
-252,-24,0.195012059732037
-252,-18,0.196269746922108
-252,-12,0.197173057897003
-252,-6,0.197717038808575
-252,0,0.197898699083615
-252,6,0.197717038808575
-252,12,0.197173057897003
-252,18,0.196269746922108
-252,24,0.195012059732037
-252,30,0.193406868198736
-252,36,0.191462899678705
-252,42,0.189190657981982
-252,48,0.186602328850606
-252,54,0.183711671136501
-252,60,0.180533895038093
-252,66,0.177085528902616
-252,72,0.17338427622466
-252,78,0.169448864569583
-252,84,0.165298888221587
-252,90,0.160954646400009
-252,96,0.156436978903459
-252,102,0.151767101030197
-252,108,0.14696643958544
-252,114,0.142056471723402
-252,120,0.137058568285427
-252,126,0.13199384318783
-252,132,0.126883010286197
-252,138,0.121746248999798
-252,144,0.116603079823176
-252,150,0.111472250684941
-252,156,0.106371634939457
-252,162,0.101318141598541
-252,168,0.096327638230493
-252,174,0.0914148867758424
-252,180,0.0865934923557464
-252,186,0.0818758649827135
-252,192,0.0772731939265194
-252,198,0.0727954343428925
-252,204,0.0684513056405148
-252,210,0.0642483009445031
-252,216,0.0601927069128952
-252,222,0.0562896330774775
-252,228,0.0525430498119637
-252,234,0.0489558339791359
-252,240,0.0455298212738567
-252,246,0.0422658642603425
-252,252,0.0391638950989871
-252,258,0.0362229919693525
-252,264,0.0334414482205209
-252,270,0.0308168433165064
-252,276,0.0283461146914071
-252,282,0.026025629684922
-252,288,0.0238512567921878
-252,294,0.0218184355310428
-252,300,0.0199222443032353
-246,-300,0.0215001820261668
-246,-294,0.0235465607339945
-246,-288,0.0257403912320063
-246,-282,0.028086984932745
-246,-276,0.0305912635305291
-246,-270,0.0332576857653106
-246,-264,0.0360901720215865
-246,-258,0.0390920274352314
-246,-252,0.0422658642603425
-246,-246,0.0456135243228118
-246,-240,0.0491360024556969
-246,-234,0.0528333718718274
-246,-228,0.0567047124797939
-246,-222,0.0607480431888575
-246,-216,0.0649602592748444
-246,-210,0.0693370758913159
-246,-204,0.0738729788069533
-246,-198,0.0785611834301167
-246,-192,0.0833936031440821
-246,-186,0.0883608279209951
-246,-180,0.0934521141088349
-246,-174,0.0986553861937564
-246,-168,0.103957251230476
-246,-162,0.109343026506698
-246,-156,0.11479678086509
-246,-150,0.1203013899495
-246,-144,0.12583860547292
-246,-138,0.131389138425213
-246,-132,0.136932755951507
-246,-126,0.142448391440055
-246,-120,0.147914267164365
-246,-114,0.153308028631702
-246,-108,0.158606889601865
-246,-102,0.16378778655992
-246,-96,0.168827541257578
-246,-90,0.173703029783423
-246,-84,0.178391356485372
-246,-78,0.18287003095237
-246,-72,0.187117146169119
-246,-66,0.191111555889713
-246,-60,0.194833049235399
-246,-54,0.19826252050953
-246,-48,0.201382132240149
-246,-42,0.204175469507836
-246,-36,0.206627683693317
-246,-30,0.208725623885076
-246,-24,0.21045795432072
-246,-18,0.211815256395071
-246,-12,0.212790113950819
-246,-6,0.21337718077118
-246,0,0.21357322941514
-246,6,0.21337718077118
-246,12,0.212790113950819
-246,18,0.211815256395071
-246,24,0.21045795432072
-246,30,0.208725623885076
-246,36,0.206627683693317
-246,42,0.204175469507836
-246,48,0.201382132240149
-246,54,0.19826252050953
-246,60,0.194833049235399
-246,66,0.191111555889713
-246,72,0.187117146169119
-246,78,0.18287003095237
-246,84,0.178391356485372
-246,90,0.173703029783423
-246,96,0.168827541257578
-246,102,0.16378778655992
-246,108,0.158606889601865
-246,114,0.153308028631702
-246,120,0.147914267164365
-246,126,0.142448391440055
-246,132,0.136932755951507
-246,138,0.131389138425213
-246,144,0.12583860547292
-246,150,0.1203013899495
-246,156,0.11479678086509
-246,162,0.109343026506698
-246,168,0.103957251230476
-246,174,0.0986553861937564
-246,180,0.0934521141088349
-246,186,0.0883608279209951
